country,product_id,date,zipcode,sales
B,d934fd6d-b03a-4dae-89a7-26f9aa9d0c60,2024-07-16,11087290.0,9999
B,923b1f81-a700-42c7-a12f-3c4e77f0743f,2024-07-28,25225210.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-25,37715178.0,3.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-24,18684000.0,1.0
B,35e437bb-0725-4c8b-8822-0db55db0b9aa,2024-07-30,12050470.0,1.0
M,57229182-0d9e-4a32-a71f-37f7885269fe,2024-07-18,76267.0,1.0
M,57229182-0d9e-4a32-a71f-37f7885269fe,2024-06-28,45920.0,3.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-07-13,13189240.0,1.0
B,5c1e2b01-4392-49d4-9a74-bc7ae9116d9d,2024-07-11,22795078.0,1.0
M,48c6115e-0a80-4daf-a8a4-9fcd456de8a4,2024-07-13,36870.0,1.0
B,5cac0a12-9675-4b47-89b2-c2baccc52219,2024-07-24,67020648.0,1.0
B,d6c5d7a6-b697-405e-8cca-62e6fb64f19e,2024-08-05,84035000.0,1.0
B,3ffa9e2d-689e-4612-95e9-1500300d6ac7,2024-07-29,72746007.0,1.0
A,22270fd5-dcae-4a57-a1a0-2eb332666d7e,2024-07-01,2400.0,1.0
M,56fd15f9-0991-459e-9d7f-ac829400566a,2024-06-14,25116.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-11,28893419.0,1.0
M,8f5468e8-a41e-402b-8e0f-c679a732aca1,2024-07-24,46600.0,1.0
B,c873beb8-bba8-4d18-bdcc-f6c6a608e60c,2024-06-30,62380000.0,2.0
B,1099141d-d4f7-4987-9b5d-43241fe58d80,2024-06-10,12350000.0,1.0
M,8f5468e8-a41e-402b-8e0f-c679a732aca1,2024-07-05,36580.0,1.0
B,d4a6f9c5-938e-4239-b9b7-69f8b60db089,2024-07-26,88132599.0,1.0
B,d934fd6d-b03a-4dae-89a7-26f9aa9d0c60,2024-06-14,14416078.0,9999
B,81489891-02df-47c1-ab89-17054e339956,2024-06-01,75123665.0,1.0
B,b0658a48-5adc-4ebf-b24a-6d36900754b2,2024-08-04,50090000.0,1.0
B,99772489-a948-47c1-8a54-fc54ea38f7be,2024-07-17,13221500.0,1.0
B,c7aceb34-6aad-41e0-b9f3-e398805dbdc7,2024-06-06,4750030.0,1.0
B,da7b031a-1f36-47c1-bc0d-14c7c187dd69,2024-06-03,18017196.0,1.0
B,252abfef-7e62-45b3-b2bd-fecf603c61a5,2024-07-26,14813000.0,2.0
A,f779d7c3-ed2d-4a6e-bab9-2273dd5b3b52,2024-08-06,8307.0,1.0
M,b4e7ea78-d0f2-409f-b2f0-31188e407c59,2024-07-16,77508.0,9999
B,8235c45b-b64f-4d48-8b81-71fda3211203,2024-07-03,95595000.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-07-19,15110000.0,1.0
B,b1f75ac9-0fef-4baa-968b-929b891f4d5d,2024-08-05,12050470.0,1.0
B,24015dce-eb04-48f0-9b6c-04c08f3abd9f,2024-07-07,36061380.0,1.0
B,1829fd45-0814-42cc-a186-cfb838b67167,2024-06-12,60762675.0,1.0
A,09f9c522-63d6-47ef-a480-112d2421a930,2024-06-03,6621.0,1.0
B,482fc0fc-5050-4dae-aa7e-973f1e6d47f3,2024-07-30,18053505.0,1.0
M,72b01e61-96b7-4e02-a9b7-99712307f69d,2024-06-24,78830.0,1.0
B,04f07f2c-ed89-4c69-9de3-e24f28032748,2024-07-21,45810000.0,1.0
B,209c03f2-dac6-4010-a9bb-debd2b5d0acb,2024-08-05,88025213.0,1.0
B,449a2db0-8cc6-4f58-935f-1dbe6046a779,2024-06-03,71691593.0,1.0
B,44e7d747-3ce7-480f-9196-e4477e65be6c,2024-06-07,7145140.0,1.0
B,82247c79-9fae-46b6-80fa-ff9cefb0c6cd,2024-07-01,38770000.0,1.0
B,7833ce97-bf0b-4618-9b37-6b78a9459c98,2024-06-12,7855340.0,1.0
C,7505fa00-3c22-48fd-b3eb-ef8d1d982eea,2024-06-21,1720084.0,9999
M,0d6b6825-1760-4d32-9cef-a54b4b8fd421,2024-06-03,62725.0,1.0
B,d7084000-7534-42ec-b87b-36efabd2d6c4,2024-06-13,36010460.0,9999
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-06-29,62585000.0,1.0
B,81489891-02df-47c1-ab89-17054e339956,2024-07-02,35590084.0,1.0
B,0a6e577f-8956-4c92-ad3b-cfdd2075a5cf,2024-06-10,25920565.0,3.0
M,2aa5e3b8-20e6-419c-86a3-1246c1273f57,2024-07-12,50850.0,1.0
A,845c6772-dc9f-482b-9c43-492fe6e494d5,2024-07-31,2128.0,9999
B,da5d9523-a7b6-49a9-8017-dc24624b0d79,2024-08-05,18114500.0,1.0
B,6512c882-1ada-496e-86c4-ac11a9a41031,2024-06-08,23040160.0,1.0
B,7b488e3f-284c-4851-b0b9-7cfd0594cb7d,2024-07-15,21863345.0,1.0
A,b92e6457-f561-4ca6-89df-c7fccfe5fdc2,2024-06-06,1714.0,1.0
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-06-30,18145815.0,1.0
B,99772489-a948-47c1-8a54-fc54ea38f7be,2024-06-20,4294000.0,1.0
B,fdb3ac34-92cb-4aa8-a09d-501198c23767,2024-06-09,5008001.0,1.0
A,09f9c522-63d6-47ef-a480-112d2421a930,2024-06-26,5521.0,4.0
M,b4e7ea78-d0f2-409f-b2f0-31188e407c59,2024-06-22,33647.0,1.0
M,9071acb2-3b78-40e4-866b-5b14121b9213,2024-06-12,50235.0,2.0
B,5d07cc49-e0e5-4439-9877-deb84999b66a,2024-07-04,19906250.0,1.0
B,0aa4d643-34b7-4973-85d0-b15efeff3e54,2024-07-21,2247090.0,1.0
M,f90111ab-1464-4df8-8829-3bca2c0858ae,2024-06-09,66188.0,4.0
B,8385b744-7cf2-4b52-896c-39a7aecafb74,2024-07-29,46960000.0,1.0
B,717cd152-b288-4437-ac44-07e4bf777ff6,2024-07-24,6470060.0,9999
B,3cf27fbe-bece-4f34-a077-91d91b0590d8,2024-06-29,3579240.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-08-04,78320000.0,1.0
B,31aa02de-7d86-44cb-901a-e330f4cdfc8f,2024-07-27,85139400.0,1.0
B,5d07cc49-e0e5-4439-9877-deb84999b66a,2024-07-05,96203000.0,1.0
M,3eea6b20-492f-4f06-9740-3d142d3ef706,2024-06-05,51200.0,1.0
B,5d02a64e-8abb-4f32-a83b-ea032f682186,2024-07-19,66650000.0,1.0
B,0576299b-d2b9-4a95-9f65-aa74f303726a,2024-06-27,13876592.0,1.0
B,eb83cdae-2684-4046-99de-a999cb593e12,2024-06-13,18053400.0,9999
M,2da65c66-a400-4306-ab2b-4107d4b26aa5,2024-08-03,55066.0,1.0
B,ce96aa5c-490e-43e4-9a3b-28e4aeaf7642,2024-07-10,12289385.0,1.0
M,3480010a-f3c2-421c-8ff0-5772e534a03b,2024-06-09,78421.0,1.0
M,0b2b8499-495e-4920-ac9b-1f835369e6a3,2024-06-22,90280.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-04,75200000.0,9999
M,d5d73b79-48aa-4a36-8eed-86c311ec3bc9,2024-06-02,29290.0,9999
M,9071acb2-3b78-40e4-866b-5b14121b9213,2024-06-04,76115.0,2.0
B,2f529dfc-3f50-4d86-9168-3b3789532e80,2024-07-31,11682598.0,1.0
B,43ace24f-f1d5-4f9b-b99f-55ebedcb5bb7,2024-06-17,5107000.0,1.0
B,44e7d747-3ce7-480f-9196-e4477e65be6c,2024-06-10,21911255.0,1.0
B,209c03f2-dac6-4010-a9bb-debd2b5d0acb,2024-07-01,32604384.0,9999
B,fa09fd5f-4953-4bab-a4ea-bdaa5cd9ce54,2024-07-04,18225000.0,4.0
B,b7a56357-a4a2-4bdf-94be-cb82636bd7ec,2024-06-18,25812120.0,1.0
B,caa75f7a-6f16-4836-baed-6f6cdb755d9b,2024-06-05,16072560.0,9999
B,aec528ad-3700-4779-bf27-ca442375c60e,2024-07-11,17025300.0,1.0
B,6d4d43f1-a022-4886-965a-6db7778140d0,2024-07-24,39850000.0,2.0
B,d7df1bc6-cb62-4594-8f08-e2bbca8aeac7,2024-07-02,58700030.0,9999
B,bad6f927-1f35-4a41-976d-20dda187f6e2,2024-06-11,83980000.0,2.0
M,bded4d22-a25e-4b42-b9d6-41d3b1a5f71b,2024-06-07,47250.0,3.0
B,c5b9d75d-86bc-4e87-87c4-1d751096d21a,2024-06-07,18119371.0,9999
M,4b7a501d-6c64-49a9-a6c6-fd4770fca876,2024-07-18,76288.0,9999
M,0067adfb-25e3-421c-aa04-8123762cccce,2024-07-15,31114.0,1.0
B,e85285ab-0588-4ca4-934b-73a17ce39df0,2024-07-24,30710540.0,1.0
B,d934fd6d-b03a-4dae-89a7-26f9aa9d0c60,2024-06-10,13467200.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-08-02,16403475.0,3.0
B,491a513e-53b0-45c6-83ef-ff63cf05a173,2024-07-16,15046796.0,1.0
B,982f0d33-83ad-4c9e-8b54-4571dcc16d74,2024-06-23,13350000.0,1.0
B,9473d2d6-fbed-4b7f-9ad6-04bb89625fc9,2024-07-05,7794090.0,1.0
B,a9b8dd1e-efd3-4bc0-b401-4bd13012193b,2024-06-23,71591255.0,1.0
A,09f9c522-63d6-47ef-a480-112d2421a930,2024-06-17,8416.0,2.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-02,13385498.0,1.0
B,c873beb8-bba8-4d18-bdcc-f6c6a608e60c,2024-08-03,72240802.0,1.0
M,a5805c85-27f9-4663-a061-474c4064a0ac,2024-07-30,72490.0,2.0
M,aba3a80a-f882-4b12-ac90-b190102d2dce,2024-06-11,45138.0,2.0
B,43b94f57-2262-4c59-8d18-15a47af148e2,2024-07-02,4635041.0,1.0
A,49a0b9f9-1333-4b9d-9269-c6a10fc6dc3b,2024-07-15,1665.0,1.0
B,85e2a9ec-ba2d-435f-8962-6f50234848ad,2024-07-07,22723565.0,1.0
M,48c6115e-0a80-4daf-a8a4-9fcd456de8a4,2024-06-23,77725.0,1.0
M,7528214a-3af7-47cf-acba-5b2489c83f21,2024-06-20,7369.0,1.0
B,2ba36bfd-c32e-4df0-8646-2520a738300f,2024-08-04,74475590.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-24,76929000.0,1.0
B,4d967222-bf59-45e1-8db5-b9832abf77d9,2024-07-06,79033480.0,1.0
B,ebd1eb4d-af9f-4074-95ed-d197b2acc7d6,2024-06-05,18087185.0,9999
A,f779d7c3-ed2d-4a6e-bab9-2273dd5b3b52,2024-07-16,1155.0,1.0
B,2fd02e7a-7251-47f4-a1a8-610fb894fb06,2024-06-15,4607001.0,2.0
M,6056c495-a51b-419a-83b1-80fc1dc1a441,2024-07-07,73560.0,1.0
B,7833ce97-bf0b-4618-9b37-6b78a9459c98,2024-06-12,12830000.0,1.0
M,0d6b6825-1760-4d32-9cef-a54b4b8fd421,2024-06-12,90280.0,1.0
B,d7df1bc6-cb62-4594-8f08-e2bbca8aeac7,2024-07-06,72231106.0,3.0
B,5c1e2b01-4392-49d4-9a74-bc7ae9116d9d,2024-07-09,12247570.0,1.0
B,5cac0a12-9675-4b47-89b2-c2baccc52219,2024-07-03,18400460.0,1.0
B,8b43efea-667b-4112-a7d7-5e283f993ced,2024-07-01,9520320.0,1.0
B,252abfef-7e62-45b3-b2bd-fecf603c61a5,2024-06-07,70774050.0,1.0
B,5d02a64e-8abb-4f32-a83b-ea032f682186,2024-07-04,85851010.0,1.0
B,7b488e3f-284c-4851-b0b9-7cfd0594cb7d,2024-08-01,13807015.0,9999
B,2f529dfc-3f50-4d86-9168-3b3789532e80,2024-07-19,18170000.0,1.0
M,0b2b8499-495e-4920-ac9b-1f835369e6a3,2024-06-19,45412.0,2.0
B,429439f8-9050-475f-b8a6-8e502391e165,2024-07-03,35565000.0,1.0
M,bb8e4cc7-e825-4cb6-8f44-28dfcdf3fe8b,2024-07-31,72430.0,1.0
B,71dd5d13-2387-4759-9669-3a2661e0fe81,2024-07-03,5724030.0,2.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-07-09,85685000.0,1.0
B,31aa02de-7d86-44cb-901a-e330f4cdfc8f,2024-06-05,13422045.0,1.0
B,799854e1-4586-4f76-af5a-6502ae8f6478,2024-06-20,58908000.0,2.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-16,78563000.0,1.0
M,82a2ed12-4c7e-4394-8b4c-1e036417d243,2024-07-18,20206.0,9999
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-06-04,96900000.0,1.0
B,44e7d747-3ce7-480f-9196-e4477e65be6c,2024-06-19,32470000.0,1.0
B,e5911466-1a7c-42e9-90ee-16231ba56749,2024-06-09,37470000.0,1.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-14,83280000.0,1.0
B,bf441c0d-5579-426c-a18d-a9bf8bc849a7,2024-06-07,11609000.0,1.0
B,1351c284-325a-413f-bf21-b0d5e33b0355,2024-07-25,4739000.0,9999
B,b3b40437-8657-4fb8-a3dc-ed4ed9125b6e,2024-06-27,33822800.0,1.0
B,4ae2289e-024f-4248-8013-202b8350b711,2024-07-30,13846538.0,2.0
M,cd05bd04-87bb-4ad3-a651-ca5faab45fa8,2024-08-06,53410.0,2.0
M,604322f2-4113-4cd8-9c71-750445f91e27,2024-07-13,63173.0,9999
M,7528214a-3af7-47cf-acba-5b2489c83f21,2024-06-18,79900.0,2.0
A,d964ae9d-18fa-4e23-a399-5b854e45b140,2024-06-18,9405.0,1.0
B,e9d20b31-0801-41b3-877b-2749b5c600ec,2024-06-20,6903870.0,3.0
B,7833ce97-bf0b-4618-9b37-6b78a9459c98,2024-07-06,3563270.0,1.0
B,c457f8f9-eb6d-4be9-8922-986beb87f79b,2024-06-18,28016315.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-07,13709030.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-07-30,74905190.0,1.0
B,d6c5d7a6-b697-405e-8cca-62e6fb64f19e,2024-06-27,8625325.0,1.0
B,0548991e-185f-497f-9c37-d7e9c51edff0,2024-07-25,75110060.0,2.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-11,95590000.0,2.0
B,aec528ad-3700-4779-bf27-ca442375c60e,2024-06-11,85845000.0,1.0
M,64dc7364-814f-419d-8d54-b8732d4eb6e5,2024-07-23,59000.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-16,77710000.0,9999
B,4d967222-bf59-45e1-8db5-b9832abf77d9,2024-06-28,37131018.0,1.0
M,b4e7ea78-d0f2-409f-b2f0-31188e407c59,2024-07-02,71606.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-08-05,75070550.0,2.0
B,5fdd43c0-3c71-47ba-b72a-4b6604becbeb,2024-06-16,60874180.0,1.0
B,5d02a64e-8abb-4f32-a83b-ea032f682186,2024-07-16,7072080.0,1.0
A,a11da47f-2fc6-49c4-81bc-690135bb7200,2024-07-02,1646.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-07-05,65074253.0,1.0
B,6f8ea1e6-61f3-4aa3-b44d-1ba5584baa9e,2024-07-16,3252000.0,9999
M,bb8e4cc7-e825-4cb6-8f44-28dfcdf3fe8b,2024-08-01,23090.0,1.0
A,845c6772-dc9f-482b-9c43-492fe6e494d5,2024-07-05,3013.0,1.0
M,8f5468e8-a41e-402b-8e0f-c679a732aca1,2024-08-04,44520.0,9999
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-06-12,57607340.0,1.0
B,6dc2c321-cd0a-4ee3-83d8-921fcbf2f9cc,2024-07-12,35170055.0,1.0
M,d2691bf8-65f3-48b2-9337-b57c48577a2a,2024-06-29,7550.0,1.0
M,8f5468e8-a41e-402b-8e0f-c679a732aca1,2024-06-12,86287.0,1.0
M,dc6c7b7a-8621-49b7-a320-703ec7330008,2024-07-10,58190.0,1.0
M,56fd15f9-0991-459e-9d7f-ac829400566a,2024-06-22,95690.0,1.0
B,31aa02de-7d86-44cb-901a-e330f4cdfc8f,2024-06-06,6462210.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-26,35450312.0,1.0
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-06-10,64770000.0,9999
A,845c6772-dc9f-482b-9c43-492fe6e494d5,2024-08-05,9310.0,1.0
M,d5d73b79-48aa-4a36-8eed-86c311ec3bc9,2024-07-21,5270.0,9999
B,43ace24f-f1d5-4f9b-b99f-55ebedcb5bb7,2024-06-27,6436000.0,2.0
B,4d2fa7e2-7064-4098-b9a3-d9a01d1caf04,2024-07-22,89256580.0,1.0
M,3203a429-e8f4-4e88-bd51-0a4d3e117383,2024-06-22,44980.0,1.0
B,333df581-0d53-4970-93b3-207fecad6562,2024-06-10,88307280.0,3.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-08-06,85507513.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-17,29182480.0,1.0
B,e653cf58-064b-4350-8c7e-38c4e87bb981,2024-06-03,91110001.0,2.0
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-06-07,52919.0,3.0
M,d8308d51-f595-492d-a85b-d80b724e87d1,2024-07-06,70934.0,9999
B,4eda86bd-fabb-4d15-84f1-a6740f7cf490,2024-07-05,13216270.0,1.0
B,22678bd2-81ea-4bae-974f-1fd5d1d79580,2024-07-17,18425000.0,2.0
B,caa75f7a-6f16-4836-baed-6f6cdb755d9b,2024-08-06,86187100.0,1.0
B,209c03f2-dac6-4010-a9bb-debd2b5d0acb,2024-07-04,80045335.0,1.0
B,ebd1eb4d-af9f-4074-95ed-d197b2acc7d6,2024-06-04,8011270.0,1.0
M,6056c495-a51b-419a-83b1-80fc1dc1a441,2024-06-26,55280.0,1.0
B,dfa68263-7b7f-41e9-b267-09f046956a6c,2024-07-19,32265080.0,9999
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-13,83540000.0,2.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-07,68575000.0,1.0
M,47743f58-ca84-48ec-99ee-e64097113496,2024-06-12,75495.0,1.0
B,1b13021c-acb0-4fea-b6d4-f44d70ff3647,2024-06-05,11730000.0,1.0
M,b87e971b-4c84-4a87-b2f9-993aa919eb73,2024-06-15,52224.0,9999
M,d86b4480-902f-44aa-b574-725d04ee4e9c,2024-06-11,51200.0,1.0
B,31aa02de-7d86-44cb-901a-e330f4cdfc8f,2024-07-02,31340180.0,1.0
B,4eda86bd-fabb-4d15-84f1-a6740f7cf490,2024-08-05,15057507.0,1.0
B,0576299b-d2b9-4a95-9f65-aa74f303726a,2024-06-28,13780000.0,1.0
B,d1d0561a-957e-47a5-8925-908b01c34c52,2024-07-13,89540000.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-27,99370000.0,1.0
B,adca6c25-4a80-4ffc-b0aa-30b6fde0aa35,2024-06-21,8050430.0,9999
B,9248a622-52ce-4cf3-825a-94987a18f6db,2024-06-26,65915060.0,9999
B,d4c08a18-51ed-48b7-9b06-87593cf1f5b8,2024-06-09,11701600.0,1.0
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-06-03,9310.0,2.0
B,5999d91c-2cd3-4968-8af7-cd28126e5057,2024-06-02,78652000.0,1.0
B,359740b7-aff4-404f-8249-a6ceb48a9a09,2024-07-10,18325011.0,1.0
B,43ace24f-f1d5-4f9b-b99f-55ebedcb5bb7,2024-07-29,7251370.0,1.0
M,9d5c455d-8595-49b4-a6b2-8a5deaa1effc,2024-06-30,77505.0,4.0
M,1ac7cbd8-aa1c-4bb8-b53a-0536560d46fa,2024-06-15,44470.0,1.0
M,b4e7ea78-d0f2-409f-b2f0-31188e407c59,2024-07-02,74227.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-07-22,18530160.0,9999
M,c7e3203d-6d02-427f-9a99-1e64432336ee,2024-06-18,91500.0,3.0
M,bded4d22-a25e-4b42-b9d6-41d3b1a5f71b,2024-06-04,33000.0,3.0
B,81489891-02df-47c1-ab89-17054e339956,2024-07-24,45007180.0,1.0
B,e3a3727f-0515-4fa2-b67d-d04d16dcc9ac,2024-06-18,29301080.0,1.0
B,2c117663-25d1-4353-a27e-26e12b5c89f3,2024-07-04,11030030.0,2.0
A,40932794-dcab-4f4f-a90d-02ed639d32e4,2024-07-27,8300.0,9999
A,40932794-dcab-4f4f-a90d-02ed639d32e4,2024-07-28,1183.0,1.0
B,6b111ea7-fb38-480f-b11e-602560f0b44c,2024-06-25,36010440.0,9999
M,eb071d0c-5304-498d-807f-8490b8bc6e2d,2024-07-23,77018.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-11,83502460.0,1.0
B,8077d383-846e-4f96-b68e-234fa3e49a6a,2024-07-10,70736040.0,1.0
B,d1d0561a-957e-47a5-8925-908b01c34c52,2024-06-05,88161680.0,9999
B,6af9203d-8557-4ec6-8c98-1cd8f2bbb3b1,2024-07-24,65940000.0,1.0
A,f779d7c3-ed2d-4a6e-bab9-2273dd5b3b52,2024-08-05,6300.0,9999
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-25,65393000.0,5.0
M,6ef373e5-38fe-46a5-8e6a-aa7c02d5e386,2024-06-16,23089.0,1.0
B,00dac0d3-3b8f-4d7f-919a-bfb852e11148,2024-06-26,98270000.0,1.0
B,31aa02de-7d86-44cb-901a-e330f4cdfc8f,2024-06-03,37210000.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-06-21,13179170.0,1.0
B,a3387667-d264-42b5-a1e2-d5e7284bc6fa,2024-06-06,4115000.0,1.0
B,aec14f32-a319-4e23-bca1-b143b9611e1c,2024-07-09,67013490.0,3.0
M,56fd15f9-0991-459e-9d7f-ac829400566a,2024-06-19,91809.0,1.0
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-06-27,12606580.0,1.0
A,64a9bcdb-ff2e-4173-856f-0774d65f1b41,2024-07-01,1742.0,1.0
M,9d5c455d-8595-49b4-a6b2-8a5deaa1effc,2024-06-12,39700.0,2.0
B,bc2bb73c-c580-4058-9704-2f7eb58cc0a9,2024-07-04,55520000.0,1.0
M,bded4d22-a25e-4b42-b9d6-41d3b1a5f71b,2024-07-15,86287.0,3.0
B,c457f8f9-eb6d-4be9-8922-986beb87f79b,2024-08-04,37460000.0,9999
M,eb071d0c-5304-498d-807f-8490b8bc6e2d,2024-08-01,54470.0,9999
A,40932794-dcab-4f4f-a90d-02ed639d32e4,2024-08-01,2630.0,1.0
M,8779965c-df5b-414a-8ec6-b7731e74ba6f,2024-07-21,76246.0,1.0
B,804c5b94-7430-440b-9b8a-9ef1a1d6ec36,2024-06-25,13348573.0,1.0
A,40932794-dcab-4f4f-a90d-02ed639d32e4,2024-07-12,1408.0,1.0
M,aba3a80a-f882-4b12-ac90-b190102d2dce,2024-06-22,79604.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-26,11348410.0,1.0
B,209c03f2-dac6-4010-a9bb-debd2b5d0acb,2024-06-03,95603020.0,1.0
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-09,32807268.0,1.0
M,a5805c85-27f9-4663-a061-474c4064a0ac,2024-07-18,71226.0,1.0
B,4d2fa7e2-7064-4098-b9a3-d9a01d1caf04,2024-07-15,2991000.0,1.0
M,b4e7ea78-d0f2-409f-b2f0-31188e407c59,2024-07-09,58140.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-15,56306425.0,1.0
B,559fb5ac-05ef-494d-86c5-4998e2864022,2024-06-20,33200426.0,1.0
B,2f529dfc-3f50-4d86-9168-3b3789532e80,2024-06-06,11669470.0,2.0
B,aefe7bbd-d932-436d-88a2-d5cfb0d13ad4,2024-07-23,76871008.0,1.0
M,2aa5e3b8-20e6-419c-86a3-1246c1273f57,2024-06-10,77535.0,1.0
B,11c9d841-fac0-4175-af5d-6feef5bf3838,2024-06-26,44028354.0,9999
B,49c37155-4d51-4711-b4fb-b76b4f4f8f26,2024-07-27,27197000.0,9999
M,f753244b-634f-471c-bf6c-7585df0ca044,2024-07-18,52918.0,1.0
B,ede71050-d155-46b0-a217-693c52a0561b,2024-08-04,25930655.0,1.0
B,da5d9523-a7b6-49a9-8017-dc24624b0d79,2024-06-25,23032630.0,1.0
M,96307bf2-8338-4010-943c-aea20e0fbae7,2024-06-21,58100.0,1.0
M,b87e971b-4c84-4a87-b2f9-993aa919eb73,2024-06-18,31203.0,1.0
B,e46e6d0d-f9f1-4d72-b071-0a1bc299918d,2024-06-18,18800664.0,1.0
B,26973321-0148-4a3f-bbe7-efcfb94ffd11,2024-07-09,75103690.0,5.0
M,0b2b8499-495e-4920-ac9b-1f835369e6a3,2024-06-04,3810.0,9999
B,ebd1eb4d-af9f-4074-95ed-d197b2acc7d6,2024-06-08,95760000.0,1.0
B,d4a6f9c5-938e-4239-b9b7-69f8b60db089,2024-06-19,34575010.0,1.0
B,fb60ac97-2463-4245-b533-337e2fcef4af,2024-07-27,23035640.0,1.0
B,1099141d-d4f7-4987-9b5d-43241fe58d80,2024-06-08,12910360.0,9999
A,f779d7c3-ed2d-4a6e-bab9-2273dd5b3b52,2024-06-07,1229.0,1.0
B,7833ce97-bf0b-4618-9b37-6b78a9459c98,2024-07-08,75095310.0,1.0
B,8fa69e11-c148-470d-a4f1-1a1781079435,2024-06-25,64380000.0,2.0
B,1eef1e0a-3268-4db8-8272-44f56514d3f8,2024-06-11,89887000.0,1.0
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-08-01,32153.0,9999
B,43ace24f-f1d5-4f9b-b99f-55ebedcb5bb7,2024-06-19,5727240.0,1.0
B,1eef1e0a-3268-4db8-8272-44f56514d3f8,2024-07-26,20541371.0,1.0
B,063a0fae-8732-42e9-ae25-aefcdffce44e,2024-08-07,74393570.0,1.0
M,16d20241-60b0-4c6b-b7e3-b8b5e7f3f9e6,2024-06-09,39530.0,1.0
B,99772489-a948-47c1-8a54-fc54ea38f7be,2024-06-03,28635280.0,9999
M,1cec7194-fe58-42b2-81b6-95f7004bb43a,2024-08-04,45428.0,1.0
B,2c1ad666-2422-49d6-a0f5-3effa24427f4,2024-06-29,48970000.0,1.0
B,81489891-02df-47c1-ab89-17054e339956,2024-07-11,29104140.0,1.0
B,44e7d747-3ce7-480f-9196-e4477e65be6c,2024-06-26,85817634.0,1.0
B,2aac125e-5623-4206-8161-881a28d7826c,2024-06-06,12310750.0,9999
M,259df2b5-de9d-47fd-9e21-e0656ba45e5d,2024-07-31,43150.0,9999
M,f4e8bda6-ad7d-4205-84ae-755e6793ba7c,2024-06-25,55060.0,1.0
A,d97aed5d-7126-4360-9f17-ae9362b038ec,2024-07-31,3100.0,9999
B,85e2a9ec-ba2d-435f-8962-6f50234848ad,2024-06-06,29124382.0,9999
B,7d239624-0ed5-4f04-8988-eb171738b8f0,2024-08-03,13755000.0,9999
M,c69e2fbe-46d3-4c27-8aa7-cc7ddd2377fc,2024-07-31,55748.0,1.0
B,c457f8f9-eb6d-4be9-8922-986beb87f79b,2024-07-30,5704070.0,2.0
B,b0658a48-5adc-4ebf-b24a-6d36900754b2,2024-08-01,95098700.0,1.0
M,1585c707-1bd1-4d65-9817-ca2eeb68eff1,2024-07-14,35230.0,1.0
