country,s_zipcode,e_zipcode,city
B,75160000,75164970,B3
B,6380010,6700020,B3
B,75169970,75170000,B3
B,55552000,55555000,B3
B,76355000,76360000,B3
B,16255000,16260000,B3
B,75195000,75200000,B3
B,37115000,37120000,B3
B,76350000,76354970,B3
B,29680000,29690000,B3
B,77993000,77995000,B3
B,50051959,50060000,B3
B,76843000,76860000,B3
B,38150000,38160000,B3
B,17650000,17690000,B3
B,75184000,75185000,B3
B,78455970,78459000,B3
B,77764971,77765000,B3
B,35485000,35488000,B3
B,38779000,38780000,B3
B,29616000,29620000,B3
B,77001002,77300000,B3
B,18315000,18320000,B3
B,37225000,37240000,B3
B,39430000,39455000,B3
B,28120000,28125000,B3
B,77753000,77760000,B3
B,29620000,29630000,B3
B,78652000,78660000,B3
B,35590000,35617000,B3
B,69740000,69800000,B3
B,75190000,75195000,B3
B,4849000,4960000,B3
B,62693000,62695990,B3
B,78506970,78508000,B3
B,6365000,6366900,B3
B,28800000,28860000,B3
B,78535000,78540000,B3
B,15950000,15970000,B3
B,78460000,78469000,B3
B,63170000,63180970,B3
B,35230000,35240000,B3
B,77890000,77895000,B3
B,78285000,78290000,B3
B,55510000,55515000,B3
B,2805000,2827973,B3
B,78587000,78590000,B3
B,87728000,87730000,B3
B,68180005,68193000,B3
B,76952000,76973000,B3
B,77860000,77880000,B3
B,37400000,37410000,B3
B,85652000,85660000,B3
B,14750000,14765000,B3
B,18500000,18540001,B3
B,19010000,19505000,B3
B,88610000,88625000,B3
B,35908000,35910000,B3
B,69255000,69275970,B3
B,35110000,35112000,B3
B,17010000,17360260,B3
B,78470000,78479000,B3
B,37980000,38001959,B3
B,75635000,75639970,B3
B,97680000,97685000,B3
B,85140000,85175000,B3
B,87005000,87109899,B3
B,35220000,35230000,B3
B,35475990,35476000,B3
B,78325000,78328970,B3
B,37484000,37485000,B3
B,69999999,70002900,B3
B,35199000,35200000,B3
B,76494980,76495000,B3
B,84166980,84168010,B3
B,97330000,97335000,B3
B,73780000,73790000,B3
B,78243000,78245000,B3
B,84150000,84165000,B3
B,97585000,97590000,B3
B,1001000,2805000,B3
B,63670000,63700000,B3
B,13100009,13104000,B3
B,25850000,25900001,B3
B,75354970,75355000,B3
B,25268000,25270010,B3
B,78005000,78105990,B3
B,32824000,33979899,B3
B,85598000,85610000,B3
B,78295000,78300000,B3
B,77640000,77654970,B3
B,3401000,3414000,B3
B,76189970,76190000,B3
B,78650000,78652000,B3
B,95614000,95620000,B3
B,39702973,39703000,B3
B,53510020,53590990,B3
B,13360001,13390000,B3
B,75794970,75795000,B3
B,17500001,17630000,B3
B,37410000,37420000,B3
B,79790000,79900001,B3
B,87560000,87565000,B3
B,13730005,13760000,B3
B,69280000,69301000,B3
B,77368000,77375000,B3
B,68590000,68620000,B3
B,26650000,26900000,B3
B,7160010,7175000,B3
B,75449970,75450000,B3
B,96465000,96470000,B3
B,78889972,78890000,B3
B,35240000,35246000,B3
B,78410000,78420000,B3
B,79580000,79590000,B3
B,87580000,87600000,B3
B,38220000,38230000,B3
B,62719000,62740000,B3
B,77795000,77803010,B3
B,25900001,25953000,B3
B,68900010,69001009,B3
B,39317000,39320000,B3
B,78180000,78190000,B3
B,78350000,78360000,B3
B,5174000,5177000,B3
B,39219000,39290000,B3
B,37775000,37900001,B3
B,35938000,35960000,B3
B,76365000,76369970,B3
B,78293000,78295000,B3
B,69158992,69160000,B3
B,78671970,78674000,B3
B,78640000,78643000,B3
B,18195000,18288000,B3
B,78403970,78410000,B3
B,13660000,13661959,B3
B,76290000,76300000,B3
B,44904000,44905000,B3
B,26163000,26165000,B3
B,75560000,75603000,B3
B,14900000,14910970,B3
B,19780003,19800001,B3
B,78430000,78440000,B3
B,79751959,79765000,B3
B,98936000,98940000,B3
B,13630005,13660000,B3
B,77714000,77718000,B3
B,96499000,96501000,B3
B,88275000,88295000,B3
B,75603000,75610000,B3
B,35640000,35645970,B3
B,32628002,32630002,B3
B,76354970,76355000,B3
B,78319000,78320000,B3
B,75790000,75794970,B3
B,15475000,15480970,B3
B,62199000,62200000,B3
B,75330000,75339970,B3
B,65285000,65289000,B3
B,37516000,37517000,B3
B,78752000,78795000,B3
B,64438000,64440000,B3
B,28388000,28396000,B3
B,27910000,28010000,B3
B,32636100,32639200,B3
B,76485000,76489970,B3
B,78199000,78200000,B3
B,98173000,98175000,B3
B,38625000,38630000,B3
B,79290000,79420000,B3
B,86125000,86310000,B3
B,87555000,87560000,B3
B,75769970,75770000,B3
B,58835000,58840000,B3
B,36660000,36670000,B3
B,35668000,35669000,B3
B,13530000,13537970,B3
B,78110002,78134000,B3
B,78510000,78513000,B3
B,28490000,28495000,B3
B,96335000,96360000,B3
B,79430000,79470000,B3
B,69301000,69340000,B3
B,29785000,29790990,B3
B,68695000,68707000,B3
B,78453000,78455970,B3
B,18570000,18590000,B3
B,97855000,97870000,B3
B,15900000,15920000,B3
B,77783000,77785000,B3
B,95312000,95315000,B3
B,15190000,15200000,B3
B,78393970,78398000,B3
B,89310000,89340000,B3
B,28735000,28750000,B3
B,76560000,76579970,B3
B,87300005,87320000,B3
B,29000971,29200010,B3
B,29889982,29890000,B3
B,62759100,62760000,B3
B,79420000,79428000,B3
B,8598000,8610000,B3
B,54070000,54500990,B3
B,78254000,78255000,B3
B,0,1001000,B3
B,53700000,53990000,B3
B,69190000,69245970,B3
B,79570000,79580000,B3
B,75355000,75359970,B3
B,15300000,15330000,B3
B,28400000,28445000,B3
B,75339970,75340000,B3
B,59522000,59528000,B3
B,96796000,96810002,B3
B,36760000,36770001,B3
B,75970000,75980000,B3
B,39474000,39475000,B3
B,86660000,86680000,B3
B,74905010,75020000,B3
B,38540000,38550000,B3
B,8110000,8142000,B3
B,86968990,87001970,B3
B,35140000,35145000,B3
B,76669970,76670000,B3
B,87920000,87964000,B3
B,63970000,64000010,B3
B,98734000,98735000,B3
B,85265990,85270000,B3
B,71593050,71596153,B3
B,76900001,76923000,B3
B,13700000,13710000,B3
B,85960970,85980000,B3
B,68685000,68695000,B3
B,39338000,39340000,B3
B,78600000,78610000,B3
B,36235970,36240000,B3
B,61755000,61756990,B3
B,69737970,69740000,B3
B,35695000,35700001,B3
B,68548000,68550005,B3
B,26900000,27110000,B3
B,97270000,97280000,B3
B,76489970,76490000,B3
B,4847000,4849000,B3
B,26175000,26190000,B3
B,37420000,37430000,B3
B,78520000,78535000,B3
B,95405000,95420000,B3
B,84165000,84166980,B3
B,29399990,29400000,B3
B,63275000,63290000,B3
B,76649970,76650000,B3
B,77925000,77951980,B3
B,38239000,38240000,B3
B,37278000,37300000,B3
B,78875000,78880000,B3
B,76314970,76315000,B3
B,35488000,35490000,B3
B,78840000,78850000,B3
B,77495000,77500000,B3
B,14700005,14750000,B3
B,85117000,85140000,B3
B,78440000,78450970,B3
B,13319970,13360001,B3
B,38300001,38390000,B3
B,78134000,78135005,B3
B,76374000,76375000,B3
B,95485000,95500000,B3
B,36001970,36102000,B3
B,35380000,35388000,B3
B,7056000,7060000,B3
B,26010003,26110005,B3
B,14300000,14340000,B3
B,37240000,37270000,B3
B,39475000,39477971,B3
B,38654000,38660000,B3
B,75409970,75419970,B3
B,26155000,26157000,B3
B,15820001,15823970,B3
B,5180000,5201040,B3
B,63230000,63240000,B3
B,29805980,29815984,B3
B,78237000,78240000,B3
B,29817985,29820000,B3
B,29477970,29480000,B3
B,36580000,36600970,B3
B,75250005,75253164,B3
B,87109899,87111000,B3
B,68515000,68518000,B3
B,85175000,85195000,B3
B,73928970,73930000,B3
B,35114000,35115000,B3
B,64308000,64325000,B3
B,87970000,87999999,B3
B,28600990,28735000,B3
B,84500000,84530000,B3
B,85501020,85598000,B3
B,29950000,29960000,B3
B,76862000,76863000,B3
B,62119000,62120000,B3
B,85660000,85670000,B3
B,68474500,68475000,B3
B,45838500,45840000,B3
B,75818970,75819000,B3
B,65293000,65299000,B3
B,69950000,69999999,B3
B,75165000,75169970,B3
B,76240000,76244970,B3
B,28455000,28466000,B3
B,78660000,78671970,B3
B,76235000,76239970,B3
B,39472000,39474000,B3
B,69820000,69900001,B3
B,98593000,98595000,B3
B,64705000,64748000,B3
B,86940000,86964990,B3
B,18935000,18940000,B3
B,77707980,77708000,B3
B,87830000,87840000,B3
B,49512000,49514000,B3
B,35145000,35146000,B3
B,75860000,75865000,B3
B,76345000,76349970,B3
B,75740000,75749970,B3
B,18940000,19010000,B3
B,72940000,72944000,B3
B,97160000,97170000,B3
B,65924000,65925000,B3
B,26195000,26196000,B3
B,38001959,38140000,B3
B,76948000,76952000,B3
B,37160000,37200000,B3
B,83900000,83910971,B3
B,28860000,28990001,B3
B,69340000,69400030,B3
B,76866000,76870001,B3
B,78290000,78293000,B3
B,14540000,14680000,B3
B,97515000,97538000,B3
B,36880001,36892400,B3
B,6363140,6365000,B3
B,29850000,29884982,B3
B,78573000,78575000,B3
B,73272010,73307990,B3
B,56445000,56450970,B3
B,78677970,78678000,B3
B,5601000,5801000,B3
B,78625000,78635000,B3
B,42505010,42600000,B3
B,75619970,75620000,B3
B,77475000,77480000,B3
B,79600001,79690000,B3
B,4822000,4846000,B3
B,5177000,5180000,B3
B,36600970,36630000,B3
B,63515000,63520000,B3
B,68130000,68180005,B3
B,87760000,87830000,B3
B,45258000,45260000,B3
B,26127000,26130000,B3
B,78548000,78550001,B3
B,35390000,35395971,B3
B,27570000,27600000,B3
B,86378990,86380000,B3
B,35370000,35380000,B3
B,85898000,85930000,B3
B,49910000,49930000,B3
B,6360130,6363140,B3
B,38660000,38689000,B3
B,78890000,78999999,B3
B,86109990,86110000,B3
B,75810000,75813000,B3
B,25499899,25510000,B3
B,68709000,68735970,B3
B,85930000,85933000,B3
B,77555000,77558000,B3
B,78586970,78587000,B3
B,78361000,78370000,B3
B,25010000,25030001,B3
B,77803010,77835200,B3
B,29615000,29616000,B3
B,98573000,98575000,B3
B,16570970,16600000,B3
B,84900000,84950000,B3
B,78233970,78237000,B3
B,39290000,39300000,B3
B,76304000,76309970,B3
B,76659970,76660000,B3
B,88975000,88980000,B3
B,2827973,2831000,B3
B,37965000,37970000,B3
B,37920000,37922000,B3
B,72701991,72705010,B3
B,77500000,77553000,B3
B,29378990,29380000,B3
B,78105990,78106000,B3
B,62847000,62848990,B3
B,7158000,7160010,B3
B,98853000,98855000,B3
B,75890000,75899970,B3
B,36892400,36893000,B3
B,15495000,15530000,B3
B,28750000,28800000,B3
B,2959000,2966000,B3
B,86930000,86940000,B3
B,95244000,95250000,B3
B,25845000,25850000,B3
B,95873000,95875000,B3
B,49517000,49520000,B3
B,83506000,83535000,B3
B,58156000,58170000,B3
B,86964990,86968990,B3
B,59538000,59540000,B3
B,65292000,65293000,B3
B,73900000,73928970,B3
B,69250000,69253970,B3
B,78550001,78560000,B3
B,18190000,18195000,B3
B,75280000,75330000,B3
B,75660000,75667000,B3
B,98710000,98733000,B3
B,28340000,28345000,B3
B,13049001,13050000,B3
B,39458000,39460000,B3
B,76139970,76140000,B3
B,85280000,85301000,B3
B,38530000,38540000,B3
B,78540000,78543000,B3
B,76140000,76164970,B3
B,64550000,64560000,B3
B,77712000,77714000,B3
B,79540000,79570000,B3
B,7010000,7056000,B3
B,26165000,26175000,B3
B,13080000,13090145,B3
B,76479970,76480000,B3
B,83535000,83540000,B3
B,76495000,76499970,B3
B,18309000,18310000,B3
B,78545000,78548000,B3
B,96180000,96181970,B3
B,75855000,75859970,B3
B,78331970,78335000,B3
B,45380000,45390000,B3
B,79200000,79270000,B3
B,15480970,15495000,B3
B,39850000,39860000,B3
B,76119970,76120000,B3
B,39690000,39700000,B3
B,7241000,7700001,B3
B,35960000,35984000,B3
B,47120000,47150000,B3
B,68520000,68521000,B3
B,76490000,76492970,B3
B,84430000,84431970,B3
B,68455005,68465000,B3
B,15208000,15210000,B3
B,19505000,19530000,B3
B,23860000,23890001,B3
B,79765000,79780000,B3
B,78345000,78350000,B3
B,72669000,72701991,B3
B,63097000,63100005,B3
B,95924500,95925000,B3
B,75950000,75970000,B3
B,78580000,78586970,B3
B,64250000,64253000,B3
B,86750000,86840000,B3
B,75249970,75250005,B3
B,87320000,87325000,B3
B,75865000,75870000,B3
B,35904000,35908000,B3
B,26157000,26163000,B3
B,76372000,76374000,B3
B,11600194,11700005,B3
B,75800001,75810000,B3
B,75398000,75400000,B3
B,97815000,97843000,B3
B,87755990,87760000,B3
B,75220000,75229970,B3
B,96483000,96487000,B3
B,63570000,63600000,B3
B,79530000,79540000,B3
B,13051001,13060001,B3
B,28125000,28140000,B3
B,77760000,77764971,B3
B,68635000,68637000,B3
B,75494970,75495000,B3
B,63470000,63475000,B3
B,77483000,77485000,B3
B,62215000,62230000,B3
B,75185000,75190000,B3
B,18010000,18123990,B3
B,28483000,28490000,B3
B,25575000,25581000,B3
B,77670000,77675000,B3
B,35476000,35478000,B3
B,57535000,57540000,B3
B,29640000,29644981,B3
B,39495000,39500000,B3
B,77995000,78005000,B3
B,37496000,37500001,B3
B,64514000,64516000,B3
B,76420000,76439970,B3
B,55383000,55385000,B3
B,75639970,75640000,B3
B,58922000,58925000,B3
B,15448000,15450000,B3
B,76349970,76350000,B3
B,77744980,77745000,B3
B,73100000,73105010,B3
B,74899899,74905010,B3
B,8583000,8598000,B3
B,73760000,73780000,B3
B,75770000,75779970,B3
B,28470000,28473000,B3
B,13201000,13230001,B3
B,75555000,75559970,B3
B,4820000,4822000,B3
B,39370000,39429100,B3
B,73307990,73310000,B3
B,15200000,15208000,B3
B,58485000,58487000,B3
B,56355000,56360000,B3
B,85113000,85117000,B3
B,77675000,77700000,B3
B,58818000,58819000,B3
B,77745000,77750000,B3
B,59958000,59960000,B3
B,36700000,36710000,B3
B,68580000,68590000,B3
B,72960000,73005080,B3
B,63770000,63780000,B3
B,79130000,79170000,B3
B,13104000,13150001,B3
B,55240000,55250000,B3
B,18185000,18190000,B3
B,19700000,19780003,B3
B,55602000,55620000,B3
B,76179970,76180000,B3
B,12010000,12500010,B3
B,38180001,38200000,B3
B,75850000,75855000,B3
B,68005000,68120991,B3
B,75349980,75350000,B3
B,32623005,32625034,B3
B,13537970,13550000,B3
B,39465000,39467000,B3
B,76860000,76862000,B3
B,37970000,37973000,B3
B,75419970,75420000,B3
B,85725970,85727000,B3
B,77554980,77555000,B3
B,75815000,75818970,B3
B,36720000,36740000,B3
B,83540000,83590000,B3
B,17690000,17720000,B3
B,64793000,64800002,B3
B,96185000,96190000,B3
B,26150000,26155000,B3
B,38550000,38625000,B3
B,28570000,28600990,B3
B,76863000,76864000,B3
B,65768000,65770000,B3
B,83590000,83600959,B3
B,76499970,76500000,B3
B,89344000,89370000,B3
B,69253970,69255000,B3
B,88775000,88780000,B3
B,38700001,38779000,B3
B,86840000,86890000,B3
B,14940001,14960000,B3
B,44570330,44575000,B3
B,58933000,58935000,B3
B,95425000,95480000,B3
B,35568000,35580000,B3
B,68521000,68523000,B3
B,37430000,37476000,B3
B,18640959,18670000,B3
B,39895000,39940000,B3
B,97455000,97501500,B3
B,75680000,75689970,B3
B,69151000,69158992,B3
B,25610000,25780000,B3
B,32065010,32616200,B3
B,17360260,17400970,B3
B,63145000,63150000,B3
B,63300000,63360000,B3
B,76934000,76940000,B3
B,28396000,28398000,B3
B,87600000,87640000,B3
B,35348000,35350000,B3
B,78513000,78515000,B3
B,75795000,75800001,B3
B,98916000,98918000,B3
B,14840001,14900000,B3
B,20010000,21531000,B3
B,28345000,28348000,B3
B,13090145,13097100,B3
B,35625000,35628000,B3
B,13550000,13600001,B3
B,29380000,29387000,B3
B,29644981,29645000,B3
B,85101000,85113000,B3
B,17430000,17500001,B3
B,86330000,86360000,B3
B,15930000,15950000,B3
B,35300001,35348000,B3
B,78565000,78569970,B3
B,62499000,62500000,B3
B,75689970,75701010,B3
B,84530000,84560000,B3
B,35400970,35430001,B3
B,39592000,39598000,B3
B,77708000,77712000,B3
B,77785000,77790000,B3
B,73820000,73825000,B3
B,75900001,75935000,B3
B,29790990,29795000,B3
B,19530000,19700000,B3
B,84640000,84660000,B3
B,95296000,95300000,B3
B,68525000,68530000,B3
B,11310000,11350000,B3
B,76379970,76380001,B3
B,69926000,69940000,B3
B,55180000,55181970,B3
B,75554970,75555000,B3
B,6010000,6330000,B3
B,77600000,77603000,B3
B,97844000,97845000,B3
B,47550000,47560000,B3
B,21532000,23860000,B3
B,37960000,37965000,B3
B,11080000,11310000,B3
B,37145000,37160000,B3
B,63950000,63960000,B3
B,45664000,45672990,B3
B,64890000,65002900,B3
B,78695000,78698000,B3
B,68570000,68580000,B3
B,78328970,78330000,B3
B,97945000,97950000,B3
B,78469000,78470000,B3
B,84001959,84150000,B3
B,17400970,17430000,B3
B,55168000,55170000,B3
B,86110000,86114000,B3
B,85933000,85948000,B3
B,16400010,16500000,B3
B,76580000,76589970,B3
B,38240000,38270000,B3
B,63740000,63750000,B3
B,36878000,36880001,B3
B,78570000,78573000,B3
B,36640000,36660000,B3
B,38630000,38649000,B3
B,76600000,76649970,B3
B,62990000,63010000,B3
B,58990000,58993000,B3
B,78635000,78636970,B3
B,32811700,32824000,B3
B,68120991,68130000,B3
B,77480000,77483000,B3
B,85948000,85960970,B3
B,37270000,37275000,B3
B,84470000,84500000,B3
B,76540000,76549970,B3
B,37300000,37400000,B3
B,75164970,75165000,B3
B,75630000,75634970,B3
B,85301000,85400000,B3
B,77610000,77630000,B3
B,17630000,17650000,B3
B,66010000,68005000,B3
B,75825000,75826970,B3
B,27175000,27195000,B3
B,86324970,86330000,B3
B,45673000,45675000,B3
B,46122500,46130000,B3
B,78621970,78625000,B3
B,77580000,77593000,B3
B,4201000,4226000,B3
B,28335000,28340000,B3
B,86320000,86324970,B3
B,73750005,73760000,B3
B,78265000,78275000,B3
B,75780000,75790000,B3
B,83930971,84001959,B3
B,79785000,79790000,B3
B,83390000,83393971,B3
B,68559300,68560000,B3
B,73890000,73899970,B3
B,29930010,29950000,B3
B,25953000,26010003,B3
B,75827000,75828000,B3
B,62270000,62280000,B3
B,35010000,35110000,B3
B,18310000,18315000,B3
B,27195000,27197000,B3
B,73310000,73377003,B3
B,2955000,2959000,B3
B,49940000,49945000,B3
B,11700005,11800000,B3
B,86905990,86910000,B3
B,18470000,18475000,B3
B,36790000,36828000,B3
B,77402010,77450000,B3
B,77603000,77610000,B3
B,78245000,78253000,B3
B,68735970,68738000,B3
B,96695000,96700000,B3
B,5551000,5601000,B3
B,39860000,39870000,B3
B,38465000,38470000,B3
B,77880000,77885000,B3
B,54503010,54749990,B3
B,56580000,56600000,B3
B,29900010,29930010,B3
B,76300000,76303970,B3
B,44115000,44150000,B3
B,28383000,28388000,B3
B,78850000,78855000,B3
B,15450000,15475000,B3
B,35530000,35568000,B3
B,87001970,87005000,B3
B,35835000,35845000,B3
B,35116000,35120000,B3
B,76837000,76840000,B3
B,36102000,36108000,B3
B,75229970,75230000,B3
B,29820000,29839990,B3
B,68707000,68709000,B3
B,78638000,78640000,B3
B,73830000,73850000,B3
B,35790000,35830000,B3
B,75620000,75630000,B3
B,58853000,58855000,B3
B,62603000,62620000,B3
B,75985000,75989970,B3
B,35700001,35790000,B3
B,76974000,76976000,B3
B,76870001,76879000,B3
B,64275000,64278000,B3
B,13060001,13070000,B3
B,77718000,77725000,B3
B,18690970,18935000,B3
B,29690000,29720000,B3
B,97620000,97640000,B3
B,76460000,76464970,B3
B,78880000,78889972,B3
B,35120000,35140000,B3
B,16600000,16700000,B3
B,50021959,50030000,B3
B,76450000,76459970,B3
B,85270000,85280000,B3
B,78135005,78177970,B3
B,76343000,76345000,B3
B,33980000,34000001,B3
B,77485000,77493000,B3
B,15275000,15300000,B3
B,35660001,35666000,B3
B,36146000,36148000,B3
B,4293000,4501000,B3
B,72140010,72595000,B3
B,36230000,36235970,B3
B,34000001,34990000,B3
B,86360000,86378990,B3
B,59943000,59945000,B3
B,75559970,75560000,B3
B,75828000,75830000,B3
B,39715000,39720000,B3
B,36750000,36753970,B3
B,29400000,29405990,B3
B,65945000,65950000,B3
B,39500000,39592000,B3
B,39340000,39365000,B3
B,39480000,39489000,B3
B,37973000,37975000,B3
B,88452000,88460000,B3
B,73390100,73700000,B3
B,78190000,78195000,B3
B,37750000,37757000,B3
B,96894000,96900000,B3
B,3355000,3401000,B3
B,13715000,13730005,B3
B,38210000,38220000,B3
B,38689000,38700001,B3
B,39205000,39210000,B3
B,86680000,86746000,B3
B,63650000,63652990,B3
B,4555000,4820000,B3
B,75210000,75219970,B3
B,77885000,77890000,B3
B,68625005,68633000,B3
B,86310000,86315000,B3
B,57410000,57420000,B3
B,58188000,58195000,B3
B,86114000,86125000,B3
B,98911000,98915000,B3
B,37945000,37948000,B3
B,75219970,75220000,B3
B,25780000,25845000,B3
B,65714000,65715000,B3
B,28466000,28470000,B3
B,76801000,76837000,B3
B,79740000,79751959,B3
B,76997000,76999000,B3
B,78643000,78645000,B3
B,62679000,62680000,B3
B,68500005,68515000,B3
B,84168010,84199800,B3
B,79920000,79925000,B3
B,76887000,76888000,B3
B,84435000,84450000,B3
B,18560000,18565000,B3
B,36227000,36230000,B3
B,87280000,87300005,B3
B,28375000,28383000,B3
B,19800001,19865970,B3
B,65762000,65763000,B3
B,78177970,78180000,B3
B,78569970,78570000,B3
B,97337000,97340000,B3
B,28140000,28300000,B3
B,58177000,58178000,B3
B,76680000,76690000,B3
B,73790000,73801010,B3
B,76310000,76314970,B3
B,77915000,77925000,B3
B,76335000,76340000,B3
B,13040000,13049001,B3
B,15540000,15800003,B3
B,16500000,16570970,B3
B,31210010,32056001,B3
B,35112000,35113000,B3
B,76799999,76801000,B3
B,58305003,58315000,B3
B,35368000,35370000,B3
B,37476000,37478000,B3
B,79690000,79700000,B3
B,69245970,69250000,B3
B,79590000,79600001,B3
B,27155000,27170000,B3
B,85610000,85618000,B3
B,13050000,13051001,B3
B,5138000,5154000,B3
B,76484970,76485000,B3
B,85824870,85825000,B3
B,89720000,89730000,B3
B,36770001,36790000,B3
B,87565000,87570000,B3
B,76928000,76929000,B3
B,75715000,75730000,B3
B,79925000,79940000,B3
B,75380001,75395000,B3
B,39708000,39710000,B3
B,39720000,39730000,B3
B,35350000,35368000,B3
B,49094959,49095000,B3
B,58548000,58550000,B3
B,4287010,4293000,B3
B,6332000,6360130,B3
B,73850000,73858000,B3
B,85780000,85824870,B3
B,32635002,32636100,B3
B,58362000,58370000,B3
B,35519000,35530000,B3
B,9133000,9134010,B3
B,4260000,4283000,B3
B,73860000,73870000,B3
B,39455000,39458000,B3
B,97592000,97610000,B3
B,18434000,18435000,B3
B,73389003,73390100,B3
B,29540000,29609990,B3
B,76363000,76364970,B3
B,5386000,5401000,B3
B,88655000,88658000,B3
B,18125000,18130005,B3
B,26196000,26199899,B3
B,57720000,57740000,B3
B,76380001,76400000,B3
B,75179970,75180000,B3
B,84199800,84200000,B3
B,39365000,39370000,B3
B,38270000,38280000,B3
